winner,loser,who_won,score
Trent Oeltjen,Ramon Troncoso,batter,2
Trent Oeltjen,Ron Villone,batter,3
Trent Oeltjen,Roy Oswalt,batter,3
Trent Oeltjen,Tim Redding,batter,6
Trever Miller,Adam Dunn,pitcher,7
Trever Miller,Adam Laroche,pitcher,15
Trever Miller,Adrian Gonzalez,pitcher,4
Trever Miller,Alex Cora,pitcher,6
Trever Miller,Alex Gonzalez,pitcher,1
Trever Miller,Alex Romero,pitcher,6
Trever Miller,Andre Ethier,pitcher,10
Trever Miller,Andrew Mccutchen,pitcher,1
Trever Miller,Bengie Molina,pitcher,1
Trever Miller,Brad Hawpe,pitcher,6
Trever Miller,Brandon Moss,pitcher,6
Trever Miller,Brett Carroll,pitcher,6
Trever Miller,Brian Mccann,pitcher,1
Trever Miller,Carlos Delgado,pitcher,1
Trever Miller,Carlos Gonzalez,pitcher,13
Trever Miller,Casey Blake,pitcher,6
Trever Miller,Casey Mcgehee,pitcher,1
Trever Miller,Chad Tracy,pitcher,1
Trever Miller,Chase Headley,pitcher,8
Trever Miller,Chase Utley,pitcher,2
Trever Miller,Chris Dickerson,pitcher,19
Trever Miller,Conor Jackson,pitcher,1
Trever Miller,Cory Sullivan,pitcher,1
Trever Miller,Craig Counsell,pitcher,6
Trever Miller,Craig Monroe,pitcher,1
Trever Miller,Curtis Granderson,pitcher,6
Trever Miller,Daniel Murphy,pitcher,7
Trever Miller,David Eckstein,pitcher,1
Trever Miller,Delwyn Young,pitcher,2
Trever Miller,Dexter Fowler,pitcher,1
Trever Miller,Emilio Bonifacio,pitcher,1
Trever Miller,Everth Cabrera,pitcher,2
Trever Miller,Felipe Lopez,pitcher,1
Trever Miller,Frank Catalanotto,pitcher,2
Trever Miller,Garret Anderson,pitcher,6
Trever Miller,Garrett Jones,pitcher,7
Trever Miller,Ian Stewart,pitcher,8
Trever Miller,J. j. Hardy,pitcher,1
Trever Miller,Jason Bourgeois,pitcher,1
Trever Miller,Jason Kubel,pitcher,6
Trever Miller,Jay Bruce,pitcher,8
Trever Miller,Jim Thome,pitcher,6
Trever Miller,Joey Gathright,pitcher,6
Trever Miller,Joey Votto,pitcher,2
Trever Miller,Josh Fogg,pitcher,1
Trever Miller,Josh Whitesell,pitcher,6
Trever Miller,Justin Morneau,pitcher,6
Trever Miller,Kosuke Fukudome,pitcher,6
Trever Miller,Lance Berkman,pitcher,7
Trever Miller,Martin Prado,pitcher,6
Trever Miller,Mat Gamel,pitcher,1
Trever Miller,Micah Hoffpauir,pitcher,7
Trever Miller,Michael Bourn,pitcher,6
Trever Miller,Mike Cameron,pitcher,7
Trever Miller,Mike Fontenot,pitcher,1
Trever Miller,Nate Mclouth,pitcher,15
Trever Miller,Nate Schierholtz,pitcher,6
Trever Miller,Neil Walker,pitcher,1
Trever Miller,Nick Johnson,pitcher,1
Trever Miller,Nyjer Morgan,pitcher,6
Trever Miller,Pablo Sandoval,pitcher,6
Trever Miller,Paul Phillips,pitcher,1
Trever Miller,Pedro Feliz,pitcher,1
Trever Miller,Prince Fielder,pitcher,14
Trever Miller,Ramon Hernandez,pitcher,2
Trever Miller,Ramon Vazquez,pitcher,6
Trever Miller,Raul Ibanez,pitcher,12
Trever Miller,Reed Johnson,pitcher,1
Trever Miller,Robinzon Diaz,pitcher,1
Trever Miller,Ryan Church,pitcher,7
Trever Miller,Ryan Doumit,pitcher,3
Trever Miller,Ryan Hanigan,pitcher,1
Trever Miller,Ryan Spilborghs,pitcher,6
Trever Miller,Stephen Drew,pitcher,1
Trever Miller,Todd Helton,pitcher,1
Trever Miller,Tony Gwynn,pitcher,8
Trever Miller,Travis Hafner,pitcher,1
Trever Miller,Wes Helms,pitcher,2
Trever Miller,Willy Taveras,pitcher,1
Trevor Bell,Aaron Hill,pitcher,1
Trevor Bell,Adam Kennedy,pitcher,1
Trevor Bell,Adam Lind,pitcher,6
Trevor Bell,Andy Marte,pitcher,2
Trevor Bell,Asdrubal Cabrera,pitcher,1
Trevor Bell,Ben Zobrist,pitcher,9
Trevor Bell,Bill Hall,pitcher,6
Trevor Bell,Carl Crawford,pitcher,1
Trevor Bell,Carlos Pena,pitcher,1
Trevor Bell,Chris Davis,pitcher,1
Trevor Bell,Daric Barton,pitcher,1
Trevor Bell,David Murphy,pitcher,1
Trevor Bell,Dioner Navarro,pitcher,2
Trevor Bell,Elvis Andrus,pitcher,1
Trevor Bell,Eric Patterson,pitcher,1
Trevor Bell,Evan Longoria,pitcher,2
Trevor Bell,Franklin Gutierrez,pitcher,6
Trevor Bell,Gabe Gross,pitcher,1
Trevor Bell,Gabe Kapler,pitcher,12
Trevor Bell,Jack Cust,pitcher,6
Trevor Bell,Jack Hannahan,pitcher,1
Trevor Bell,Jamey Carroll,pitcher,3
Trevor Bell,Jason Bartlett,pitcher,1
Trevor Bell,Jhonny Peralta,pitcher,7
Trevor Bell,Jose Lopez,pitcher,1
Trevor Bell,Josh Wilson,pitcher,1
Trevor Bell,Julio Borbon,pitcher,1
Trevor Bell,Kurt Suzuki,pitcher,2
Trevor Bell,Luis Valbuena,pitcher,1
Trevor Bell,Lyle Overbay,pitcher,1
Trevor Bell,Marco Scutaro,pitcher,1
Trevor Bell,Mark Ellis,pitcher,2
Trevor Bell,Michael Saunders,pitcher,6
Trevor Bell,Omar Vizquel,pitcher,6
Trevor Bell,Pat Burrell,pitcher,8
Trevor Bell,Raul Chavez,pitcher,6
Trevor Bell,Scott Hairston,pitcher,1
Trevor Bell,Shin-soo Choo,pitcher,2
Trevor Bell,Taylor Teagarden,pitcher,6
Trevor Bell,Travis Hafner,pitcher,8
Trevor Bell,Wyatt Toregas,pitcher,2
Trevor Cahill,A. j. Pierzynski,pitcher,4
Trevor Cahill,Aaron Hill,pitcher,4
Trevor Cahill,Aaron Rowand,pitcher,8
Trevor Cahill,Adam Jones,pitcher,16
Trevor Cahill,Adam Laroche,pitcher,2
Trevor Cahill,Adam Lind,pitcher,14
Trevor Cahill,Adrian Beltre,pitcher,14
Trevor Cahill,Akinori Iwamura,pitcher,1
Trevor Cahill,Alberto Callaspo,pitcher,5
Trevor Cahill,Alex Avila,pitcher,8
Trevor Cahill,Alex Rios,pitcher,10
Trevor Cahill,Alexei Ramírez,pitcher,10
Trevor Cahill,Alexi Casilla,pitcher,2
Trevor Cahill,Andre Ethier,pitcher,2
Trevor Cahill,Andruw Jones,pitcher,12
Trevor Cahill,Asdrubal Cabrera,pitcher,2
Trevor Cahill,Aubrey Huff,pitcher,11
Trevor Cahill,Augie Ojeda,pitcher,4
Trevor Cahill,B. j. Upton,pitcher,6
Trevor Cahill,Bengie Molina,pitcher,3
Trevor Cahill,Bill Hall,pitcher,2
Trevor Cahill,Billy Butler,pitcher,2
Trevor Cahill,Bobby Abreu,pitcher,12
Trevor Cahill,Brandon Inge,pitcher,9
Trevor Cahill,Brendan Harris,pitcher,15
Trevor Cahill,Brian Buscher,pitcher,4
Trevor Cahill,Brian Roberts,pitcher,3
Trevor Cahill,Carlos Gonzalez,pitcher,2
Trevor Cahill,Carlos Guillen,pitcher,4
Trevor Cahill,Carlos Pena,pitcher,1
Trevor Cahill,Casey Blake,pitcher,1
Trevor Cahill,Cesar Izturis,pitcher,2
Trevor Cahill,Chad Moeller,pitcher,7
Trevor Cahill,Chone Figgins,pitcher,7
Trevor Cahill,Chris Davis,pitcher,20
Trevor Cahill,Chris Getz,pitcher,6
Trevor Cahill,Chris Snyder,pitcher,2
Trevor Cahill,Chris Young,pitcher,6
Trevor Cahill,Clete Thomas,pitcher,16
Trevor Cahill,Curtis Granderson,pitcher,4
Trevor Cahill,David Dejesus,pitcher,3
Trevor Cahill,David Murphy,pitcher,14
Trevor Cahill,David Ortiz,pitcher,14
Trevor Cahill,Delmon Young,pitcher,1
Trevor Cahill,Denard Span,pitcher,6
Trevor Cahill,Dewayne Wise,pitcher,2
Trevor Cahill,Dioner Navarro,pitcher,1
Trevor Cahill,Dustin Pedroia,pitcher,3
Trevor Cahill,Edgar Renteria,pitcher,3
Trevor Cahill,Edwin Encarnacion,pitcher,2
Trevor Cahill,Elvis Andrus,pitcher,19
Trevor Cahill,Endy Chavez,pitcher,14
Trevor Cahill,Erick Aybar,pitcher,2
Trevor Cahill,Esteban German,pitcher,9
Trevor Cahill,Evan Longoria,pitcher,1
Trevor Cahill,Felipe Lopez,pitcher,3
Trevor Cahill,Felix Pie,pitcher,6
Trevor Cahill,Franklin Gutierrez,pitcher,13
Trevor Cahill,Fred Lewis,pitcher,13
Trevor Cahill,Garrett Atkins,pitcher,1
Trevor Cahill,Gary Matthews,pitcher,2
Trevor Cahill,George Kottaras,pitcher,2
Trevor Cahill,Gerald Laird,pitcher,1
Trevor Cahill,Gerardo Parra,pitcher,2
Trevor Cahill,Gordon Beckham,pitcher,1
Trevor Cahill,Gregg Zaun,pitcher,2
Trevor Cahill,Hank Blalock,pitcher,14
Trevor Cahill,Hiroki Kuroda,batter,3
Trevor Cahill,Hiroki Kuroda,pitcher,7
Trevor Cahill,Howie Kendrick,pitcher,2
Trevor Cahill,Ian Kinsler,pitcher,6
Trevor Cahill,Ian Stewart,pitcher,6
Trevor Cahill,Ichiro Suzuki,pitcher,4
Trevor Cahill,J. d. Drew,pitcher,19
Trevor Cahill,Jacoby Ellsbury,pitcher,2
Trevor Cahill,James Loney,pitcher,2
Trevor Cahill,Jarrod Saltalamacchia,pitcher,2
Trevor Cahill,Jason Bay,pitcher,9
Trevor Cahill,Jason Kubel,pitcher,9
Trevor Cahill,Jason Varitek,pitcher,6
Trevor Cahill,Jayson Nix,pitcher,8
Trevor Cahill,Jed Lowrie,pitcher,2
Trevor Cahill,Jeff Mathis,pitcher,3
Trevor Cahill,Jermaine Dye,pitcher,10
Trevor Cahill,Jhonny Peralta,pitcher,6
Trevor Cahill,Jim Thome,pitcher,14
Trevor Cahill,Joe Crede,pitcher,2
Trevor Cahill,Joe Inglett,pitcher,2
Trevor Cahill,Joe Mauer,pitcher,12
Trevor Cahill,John Buck,pitcher,3
Trevor Cahill,Jose Bautista,pitcher,2
Trevor Cahill,Jose Guillen,pitcher,9
Trevor Cahill,Jose Lopez,pitcher,12
Trevor Cahill,Josh Anderson,pitcher,8
Trevor Cahill,Josh Fields,pitcher,7
Trevor Cahill,Josh Hamilton,pitcher,12
Trevor Cahill,Juan Pierre,pitcher,7
Trevor Cahill,Juan Rivera,pitcher,12
Trevor Cahill,Julio Borbon,pitcher,8
Trevor Cahill,Justin Morneau,pitcher,7
Trevor Cahill,Justin Upton,pitcher,8
Trevor Cahill,Ken Griffey,pitcher,18
Trevor Cahill,Kendrys Morales,pitcher,3
Trevor Cahill,Kevin Youkilis,pitcher,2
Trevor Cahill,Luis Valbuena,pitcher,2
Trevor Cahill,Luke Scott,pitcher,15
Trevor Cahill,Lyle Overbay,pitcher,1
Trevor Cahill,Magglio Ordonez,pitcher,1
Trevor Cahill,Maicer Izturis,pitcher,4
Trevor Cahill,Marco Scutaro,pitcher,7
Trevor Cahill,Mark Kotsay,pitcher,4
Trevor Cahill,Mark Reynolds,pitcher,7
Trevor Cahill,Mark Teahen,pitcher,8
Trevor Cahill,Marlon Byrd,pitcher,15
Trevor Cahill,Matt Downs,pitcher,1
Trevor Cahill,Matt Kemp,pitcher,6
Trevor Cahill,Matt Tolbert,pitcher,5
Trevor Cahill,Melvin Mora,pitcher,4
Trevor Cahill,Michael Cuddyer,pitcher,6
Trevor Cahill,Michael Young,pitcher,2
Trevor Cahill,Miguel Cabrera,pitcher,4
Trevor Cahill,Miguel Montero,pitcher,2
Trevor Cahill,Mike Aviles,pitcher,1
Trevor Cahill,Mike Carp,pitcher,1
Trevor Cahill,Mike Jacobs,pitcher,9
Trevor Cahill,Mike Napoli,pitcher,3
Trevor Cahill,Mike Sweeney,pitcher,2
Trevor Cahill,Mitch Maier,pitcher,3
Trevor Cahill,Nate Schierholtz,pitcher,2
Trevor Cahill,Nelson Cruz,pitcher,13
Trevor Cahill,Nick Green,pitcher,2
Trevor Cahill,Nick Markakis,pitcher,1
Trevor Cahill,Nick Punto,pitcher,4
Trevor Cahill,Nolan Reimold,pitcher,14
Trevor Cahill,Omar Vizquel,pitcher,9
Trevor Cahill,Orlando Hudson,pitcher,1
Trevor Cahill,Pablo Sandoval,pitcher,2
Trevor Cahill,Pat Burrell,pitcher,7
Trevor Cahill,Paul Konerko,pitcher,5
Trevor Cahill,Paul Phillips,pitcher,1
Trevor Cahill,Placido Polanco,pitcher,3
Trevor Cahill,Rafael Furcal,pitcher,2
Trevor Cahill,Ramon Santiago,pitcher,2
Trevor Cahill,Randy Winn,pitcher,8
Trevor Cahill,Raul Chavez,pitcher,1
Trevor Cahill,Rob Johnson,pitcher,8
Trevor Cahill,Robert Andino,pitcher,2
Trevor Cahill,Rod Barajas,pitcher,1
Trevor Cahill,Ronny Cedeno,pitcher,20
Trevor Cahill,Russell Branyan,pitcher,4
Trevor Cahill,Russell Martin,pitcher,2
Trevor Cahill,Ryan Garko,pitcher,1
Trevor Cahill,Scott Podsednik,pitcher,4
Trevor Cahill,Seth Smith,pitcher,2
Trevor Cahill,Shin-soo Choo,pitcher,1
Trevor Cahill,Stephen Drew,pitcher,13
Trevor Cahill,Taylor Teagarden,pitcher,14
Trevor Cahill,Todd Helton,pitcher,1
Trevor Cahill,Torii Hunter,pitcher,10
Trevor Cahill,Travis Ishikawa,pitcher,1
Trevor Cahill,Travis Snider,pitcher,3
Trevor Cahill,Troy Tulowitzki,pitcher,8
Trevor Cahill,Vernon Wells,pitcher,4
Trevor Cahill,Victor Martinez,pitcher,9
Trevor Cahill,Vladimir Guerrero,pitcher,2
Trevor Cahill,Willie Bloomquist,pitcher,2
Trevor Cahill,Yuniesky Betancourt,pitcher,12
Trevor Crowe,Alberto Castillo,batter,6
Trevor Crowe,Armando Galarraga,batter,6
Trevor Crowe,Bartolo Colon,batter,3
Trevor Crowe,Bobby Jenks,batter,6
Trevor Crowe,Bobby Seay,batter,9
Trevor Crowe,Brad Ziegler,batter,3
Trevor Crowe,Carl Pavano,batter,12
Trevor Crowe,Chris Lambert,batter,3
Trevor Crowe,Clay Buchholz,batter,3
Trevor Crowe,Clayton Mortensen,batter,9
Trevor Crowe,D.J. Carrasco,batter,3
Trevor Crowe,Daisuke Matsuzaka,batter,3
Trevor Crowe,Damaso Marte,batter,5
Trevor Crowe,David Robertson,batter,3
Trevor Crowe,Dusty Hughes,batter,6
Trevor Crowe,Edwar Ramirez,batter,3
Trevor Crowe,Edwin Jackson,batter,9
Trevor Crowe,Francisco Liriano,batter,6
Trevor Crowe,Fu-Te Ni,batter,3
Trevor Crowe,Glen Perkins,batter,3
Trevor Crowe,Jamey Wright,batter,2
Trevor Crowe,Jason Berken,batter,6
Trevor Crowe,Jason Motte,batter,2
Trevor Crowe,Jeff Gray,batter,3
Trevor Crowe,Jeff Suppan,batter,3
Trevor Crowe,Jerry Blevins,batter,9
Trevor Crowe,Joe Nathan,batter,2
Trevor Crowe,Jon Rauch,batter,3
Trevor Crowe,Jose Contreras,batter,2
Trevor Crowe,Justin Verlander,batter,3
Trevor Crowe,Kevin Slowey,batter,2
Trevor Crowe,Kyle Davies,batter,1
Trevor Crowe,Mark Buehrle,batter,3
Trevor Crowe,Matt Guerrier,batter,3
Trevor Crowe,Matt Thornton,batter,3
Trevor Crowe,Michael Bowden,batter,6
Trevor Crowe,Nick Blackburn,batter,6
Trevor Crowe,Phil Coke,batter,2
Trevor Crowe,Phil Hughes,batter,6
Trevor Crowe,R.A. Dickey,batter,2
Trevor Crowe,Ramon Pena,batter,2
Trevor Crowe,Ron Mahay,batter,3
Trevor Crowe,Ryan Perry,batter,3
Trevor Crowe,Scott Baker,batter,3
Trevor Crowe,Scott Feldman,batter,5
Trevor Crowe,Sean Henn,batter,2
Trevor Crowe,Shawn Camp,batter,6
Trevor Crowe,Yasuhiko Yabuta,batter,3
Trevor Crowe,Zach Miner,batter,6
Trevor Hoffman,Aaron Miles,pitcher,7
Trevor Hoffman,Aaron Rowand,pitcher,1
Trevor Hoffman,Adam Dunn,pitcher,8
Trevor Hoffman,Adam Laroche,pitcher,3
Trevor Hoffman,Adrian Gonzalez,pitcher,2
Trevor Hoffman,Albert Pujols,pitcher,6
Trevor Hoffman,Alberto Gonzalez,pitcher,7
Trevor Hoffman,Alexei Ramírez,pitcher,1
Trevor Hoffman,Andy Laroche,pitcher,8
Trevor Hoffman,Ben Francisco,pitcher,2
Trevor Hoffman,Bobby Scales,pitcher,6
Trevor Hoffman,Brandon Phillips,pitcher,9
Trevor Hoffman,Brendan Harris,pitcher,6
Trevor Hoffman,Brendan Ryan,pitcher,1
Trevor Hoffman,Brian Anderson,pitcher,6
Trevor Hoffman,Brian Schneider,pitcher,2
Trevor Hoffman,Casey Blake,pitcher,1
Trevor Hoffman,Chase Headley,pitcher,6
Trevor Hoffman,Chris Coghlan,pitcher,7
Trevor Hoffman,Chris Dickerson,pitcher,6
Trevor Hoffman,Chris Duncan,pitcher,1
Trevor Hoffman,Chris Young,pitcher,6
Trevor Hoffman,Cody Ross,pitcher,1
Trevor Hoffman,Colby Rasmus,pitcher,9
Trevor Hoffman,Conor Jackson,pitcher,7
Trevor Hoffman,Dan Uggla,pitcher,1
Trevor Hoffman,David Eckstein,pitcher,1
Trevor Hoffman,Delwyn Young,pitcher,7
Trevor Hoffman,Drew Stubbs,pitcher,1
Trevor Hoffman,Eli Whiteside,pitcher,6
Trevor Hoffman,Emilio Bonifacio,pitcher,1
Trevor Hoffman,Eric Hinske,pitcher,1
Trevor Hoffman,Eugenio Velez,pitcher,6
Trevor Hoffman,Freddy Sanchez,pitcher,3
Trevor Hoffman,Geoff Blum,pitcher,1
Trevor Hoffman,Geovany Soto,pitcher,1
Trevor Hoffman,Gordon Beckham,pitcher,2
Trevor Hoffman,Hanley Ramirez,pitcher,1
Trevor Hoffman,Henry Blanco,pitcher,6
Trevor Hoffman,Ivan Rodriguez,pitcher,1
Trevor Hoffman,Jake Fox,pitcher,1
Trevor Hoffman,James Loney,pitcher,1
Trevor Hoffman,Jason Jaramillo,pitcher,6
Trevor Hoffman,Jason Michaels,pitcher,7
Trevor Hoffman,Jay Bruce,pitcher,12
Trevor Hoffman,Jeff Keppinger,pitcher,3
Trevor Hoffman,Jerry Hairston,pitcher,1
Trevor Hoffman,Jhonny Peralta,pitcher,1
Trevor Hoffman,Jimmy Rollins,pitcher,7
Trevor Hoffman,Joey Votto,pitcher,3
Trevor Hoffman,John Baker,pitcher,12
Trevor Hoffman,Jorge Cantu,pitcher,2
Trevor Hoffman,Jose Morales,pitcher,6
Trevor Hoffman,Josh Fields,pitcher,6
Trevor Hoffman,Josh Willingham,pitcher,6
Trevor Hoffman,José Contreras,pitcher,1
Trevor Hoffman,Juan Uribe,pitcher,1
Trevor Hoffman,Julio Lugo,pitcher,3
Trevor Hoffman,Justin Morneau,pitcher,1
Trevor Hoffman,Justin Upton,pitcher,6
Trevor Hoffman,Kazuo Matsui,pitcher,3
Trevor Hoffman,Kelly Shoppach,pitcher,1
Trevor Hoffman,Khalil Greene,pitcher,7
Trevor Hoffman,Koyie Hill,pitcher,1
Trevor Hoffman,Kyle Blanks,pitcher,6
Trevor Hoffman,Laynce Nix,pitcher,6
Trevor Hoffman,Luis Valbuena,pitcher,1
Trevor Hoffman,Manny Ramirez,pitcher,1
Trevor Hoffman,Mark Derosa,pitcher,1
Trevor Hoffman,Mark Reynolds,pitcher,7
Trevor Hoffman,Martin Prado,pitcher,1
Trevor Hoffman,Matt Diaz,pitcher,1
Trevor Hoffman,Matt Holliday,pitcher,6
Trevor Hoffman,Matt Kemp,pitcher,6
Trevor Hoffman,Matt Pagnozzi,pitcher,1
Trevor Hoffman,Matt Stairs,pitcher,2
Trevor Hoffman,Micah Hoffpauir,pitcher,6
Trevor Hoffman,Michael Bourn,pitcher,6
Trevor Hoffman,Miguel Montero,pitcher,6
Trevor Hoffman,Mike Fontenot,pitcher,6
Trevor Hoffman,Milton Bradley,pitcher,1
Trevor Hoffman,Nick Stavinoha,pitcher,1
Trevor Hoffman,Nyjer Morgan,pitcher,7
Trevor Hoffman,Orlando Hudson,pitcher,1
Trevor Hoffman,Oscar Salazar,pitcher,1
Trevor Hoffman,Rafael Furcal,pitcher,2
Trevor Hoffman,Ramon Hernandez,pitcher,1
Trevor Hoffman,Ronnie Belliard,pitcher,1
Trevor Hoffman,Ronny Cedeno,pitcher,1
Trevor Hoffman,Ross Gload,pitcher,2
Trevor Hoffman,Russell Martin,pitcher,8
Trevor Hoffman,Ryan Doumit,pitcher,1
Trevor Hoffman,Ryan Ludwick,pitcher,8
Trevor Hoffman,Ryan Roberts,pitcher,2
Trevor Hoffman,Ryan Zimmerman,pitcher,7
Trevor Hoffman,Scott Rolen,pitcher,1
Trevor Hoffman,Shane Victorino,pitcher,7
Trevor Hoffman,Stephen Drew,pitcher,2
Trevor Hoffman,Steve Pearce,pitcher,1
Trevor Hoffman,Tony Gwynn,pitcher,1
Trevor Hoffman,Trent Oeltjen,pitcher,1
Trevor Hoffman,Troy Glaus,pitcher,13
Trevor Hoffman,Will Venable,pitcher,6
Trevor Hoffman,Willie Harris,pitcher,2
Trevor Hoffman,Yadier Molina,pitcher,4
Trevor Hoffman,Yunel Escobar,pitcher,1
Troy Glaus,Braden Looper,batter,2
Troy Glaus,Bronson Arroyo,batter,2
Troy Glaus,Carlos Fisher,batter,6
Troy Glaus,Dave Bush,batter,3
Troy Glaus,David Weathers,batter,6
Troy Glaus,Kip Wells,batter,3
Troy Glaus,Mark DiFelice,batter,3
Troy Glaus,Mitch Stetter,batter,2
Troy Percival,A. j. Pierzynski,pitcher,2
Troy Percival,Alexei Ramírez,pitcher,6
Troy Percival,Asdrubal Cabrera,pitcher,6
Troy Percival,Ben Francisco,pitcher,6
Troy Percival,Brent Lillibridge,pitcher,6
Troy Percival,Brian Buscher,pitcher,6
Troy Percival,Chris Getz,pitcher,1
Troy Percival,Derek Jeter,pitcher,1
Troy Percival,Dustin Pedroia,pitcher,3
Troy Percival,Hideki Matsui,pitcher,1
Troy Percival,Jacoby Ellsbury,pitcher,2
Troy Percival,Jamey Carroll,pitcher,2
Troy Percival,Jason Varitek,pitcher,1
Troy Percival,Joe Crede,pitcher,1
Troy Percival,Johnny Damon,pitcher,1
Troy Percival,Jose Molina,pitcher,1
Troy Percival,Josh Fields,pitcher,1
Troy Percival,Julio Lugo,pitcher,1
Troy Percival,Kevin Youkilis,pitcher,1
Troy Percival,Kurt Suzuki,pitcher,1
Troy Percival,Mark Ellis,pitcher,1
Troy Percival,Mark Teixeira,pitcher,1
Troy Percival,Matt Laporta,pitcher,1
Troy Percival,Melvin Mora,pitcher,6
Troy Percival,Nick Green,pitcher,1
Troy Percival,Nick Markakis,pitcher,1
Troy Percival,Nomar Garciaparra,pitcher,1
Troy Percival,Ryan Garko,pitcher,6
Troy Tulowitzki,Aaron Heilman,batter,3
Troy Tulowitzki,Aaron Poreda,batter,2
Troy Tulowitzki,Adam Russell,batter,3
Troy Tulowitzki,Alberto Arias,batter,1
Troy Tulowitzki,Armando Galarraga,batter,3
Troy Tulowitzki,Arthur Rhodes,batter,15
Troy Tulowitzki,Barry Zito,batter,12
Troy Tulowitzki,Billy Buckner,batter,2
Troy Tulowitzki,Blaine Boyer,batter,3
Troy Tulowitzki,Bob Howry,batter,3
Troy Tulowitzki,Braden Looper,batter,6
Troy Tulowitzki,Brandon Medders,batter,14
Troy Tulowitzki,Brandon Morrow,batter,2
Troy Tulowitzki,Brandon Webb,batter,12
Troy Tulowitzki,Brendan Donnelly,batter,9
Troy Tulowitzki,Brett Myers,batter,15
Troy Tulowitzki,Brian Stokes,batter,14
Troy Tulowitzki,Brian Wilson,batter,6
Troy Tulowitzki,Bronson Arroyo,batter,3
Troy Tulowitzki,Burke Badenhop,batter,2
Troy Tulowitzki,Carlos Villanueva,batter,6
Troy Tulowitzki,Cesar Ramos,batter,3
Troy Tulowitzki,Chad Billingsley,batter,3
Troy Tulowitzki,Chad Gaudin,batter,5
Troy Tulowitzki,Chan Ho Park,batter,2
Troy Tulowitzki,Charlie Morton,batter,2
Troy Tulowitzki,Chris Carpenter,batter,6
Troy Tulowitzki,Chris Narveson,batter,3
Troy Tulowitzki,Chris Smith,batter,12
Troy Tulowitzki,Chris Volstad,batter,20
Troy Tulowitzki,Chris Young,batter,4
Troy Tulowitzki,Cla Meredith,batter,3
Troy Tulowitzki,Clayton Kershaw,batter,2
Troy Tulowitzki,Clayton Richard,batter,19
Troy Tulowitzki,Cliff Lee,batter,18
Troy Tulowitzki,Cole Hamels,batter,11
Troy Tulowitzki,Collin Balester,batter,6
Troy Tulowitzki,Craig Stammen,batter,2
Troy Tulowitzki,Dan Haren,batter,30
Troy Tulowitzki,Daniel Schlereth,batter,3
Troy Tulowitzki,Dave Bush,batter,12
Troy Tulowitzki,David Price,batter,12
Troy Tulowitzki,Derek Lowe,batter,3
Troy Tulowitzki,Dontrelle Willis,batter,5
Troy Tulowitzki,Doug Davis,batter,15
Troy Tulowitzki,Edgar Gonzalez,batter,3
Troy Tulowitzki,Edwin Moreno,batter,2
Troy Tulowitzki,Eric Milton,batter,3
Troy Tulowitzki,Eric O'Flaherty,batter,3
Troy Tulowitzki,Eric Stults,batter,10
Troy Tulowitzki,Esmailin Caridad,batter,18
Troy Tulowitzki,Evan Meek,batter,3
Troy Tulowitzki,Felipe Paulino,batter,6
Troy Tulowitzki,Garrett Mock,batter,2
Troy Tulowitzki,Homer Bailey,batter,13
Troy Tulowitzki,Hung-Chih Kuo,batter,9
Troy Tulowitzki,J.A. Happ,batter,3
Troy Tulowitzki,Jair Jurrjens,batter,14
Troy Tulowitzki,James McDonald,batter,9
Troy Tulowitzki,Jamie Moyer,batter,2
Troy Tulowitzki,Jarrod Washburn,batter,14
Troy Tulowitzki,Jason Bergmann,batter,6
Troy Tulowitzki,Jason Motte,batter,12
Troy Tulowitzki,Jeff Karstens,batter,3
Troy Tulowitzki,Jeff Niemann,batter,3
Troy Tulowitzki,Jeff Samardzija,batter,3
Troy Tulowitzki,Jeff Suppan,batter,5
Troy Tulowitzki,Jeremy Affeldt,batter,3
Troy Tulowitzki,Joe Martinez,batter,6
Troy Tulowitzki,Joe Nelson,batter,6
Troy Tulowitzki,Joel Pineiro,batter,6
Troy Tulowitzki,Johan Santana,batter,6
Troy Tulowitzki,John Axford,batter,3
Troy Tulowitzki,Jon Garland,batter,2
Troy Tulowitzki,Jonathan Broxton,batter,5
Troy Tulowitzki,Jonathan Sanchez,batter,18
Troy Tulowitzki,Jonathon Niese,batter,2
Troy Tulowitzki,Jordan Zimmermann,batter,3
Troy Tulowitzki,Josh Geer,batter,18
Troy Tulowitzki,Josh Johnson,batter,6
Troy Tulowitzki,Julian Tavarez,batter,3
Troy Tulowitzki,Justin Lehr,batter,8
Troy Tulowitzki,Justin Miller,batter,13
Troy Tulowitzki,Ken Takahashi,batter,3
Troy Tulowitzki,Kevin Correia,batter,9
Troy Tulowitzki,Kevin Hart,batter,12
Troy Tulowitzki,Kevin Mulvey,batter,14
Troy Tulowitzki,Kris Medlen,batter,12
Troy Tulowitzki,Kyle Lohse,batter,12
Troy Tulowitzki,Luis Perdomo,batter,2
Troy Tulowitzki,Luke Gregerson,batter,3
Troy Tulowitzki,Manny Parra,batter,6
Troy Tulowitzki,Mark Lowe,batter,3
Troy Tulowitzki,Matt Cain,batter,38
Troy Tulowitzki,Matt Palmer,batter,5
Troy Tulowitzki,Max Scherzer,batter,33
Troy Tulowitzki,Merkin Valdez,batter,3
Troy Tulowitzki,Michael Wuertz,batter,3
Troy Tulowitzki,Miguel Batista,batter,2
Troy Tulowitzki,Mike Ekstrom,batter,2
