pitch_type,pitcher_name,events,description,home_team,away_team,inning,stand,p_throws,home_score,away_score,batter_name
FF,"Mlodzinski, Carmen",single,hit_into_play,MIL,PIT,7,L,R,7,3,MLBAM_686217
CU,"Bradley, Taj",field_out,hit_into_play,KC,TB,1,R,R,0,0,MLBAM_672580
FF,"Rolison, Ryan",home_run,hit_into_play,COL,LAD,6,L,L,3,6,MLBAM_660271
SL,"Romero, JoJo",single,hit_into_play,STL,CHC,7,R,L,8,7,MLBAM_673548
SL,"Clarke, Taylor",field_out,hit_into_play,KC,TB,7,R,R,0,4,MLBAM_678554
FF,"Allard, Kolby",field_out,hit_into_play,CLE,TOR,7,R,L,1,4,MLBAM_672386
FF,"Helsley, Ryan",single,hit_into_play,STL,CHC,9,L,R,8,7,MLBAM_691718
SL,"Brash, Matt",field_out,hit_into_play,MIN,SEA,9,R,R,5,6,MLBAM_664056
SL,"Walker, Ryan",field_out,hit_into_play,SF,MIA,7,R,R,2,3,MLBAM_667472
SI,"Bautista, Félix",field_out,hit_into_play,BAL,TEX,9,R,R,5,5,MLBAM_666969
SI,"Márquez, Germán",single,hit_into_play,COL,LAD,2,R,R,1,0,MLBAM_669257
FF,"Williams, Trevor",field_out,hit_into_play,SD,WSH,1,L,R,0,0,MLBAM_657757
SL,"Montas, Frankie",single,hit_into_play,NYM,ATL,1,R,R,0,0,MLBAM_542303
FF,"Kittredge, Andrew",single,hit_into_play,BAL,TEX,6,L,R,0,3,MLBAM_696030
FC,"Fluharty, Mason",walk,ball,CLE,TOR,7,L,L,1,6,MLBAM_680757
FF,"Darrell-Hicks, Michael",strikeout,swinging_strike,MIL,PIT,5,L,R,7,0,MLBAM_668930
FF,"Detmers, Reid",strikeout,called_strike,LAA,BOS,10,L,L,1,2,MLBAM_701350
FF,"Martin, Chris",home_run,hit_into_play,BAL,TEX,7,L,R,4,4,MLBAM_656811
SI,"Suárez, Ranger",strikeout,called_strike,HOU,PHI,2,R,L,0,0,MLBAM_676694
FC,"Lauer, Eric",strikeout,called_strike,CLE,TOR,1,R,L,0,2,MLBAM_681807
ST,"Jax, Griffin",strikeout,swinging_strike,MIN,SEA,7,L,R,5,5,MLBAM_663728
FF,"Strickland, Hunter",strikeout,called_strike,LAA,BOS,7,L,R,0,1,MLBAM_691785
SL,"Enright, Nic",walk,ball,CLE,TOR,9,R,R,5,10,MLBAM_664702
FS,"Montas, Frankie",walk,blocked_ball,NYM,ATL,1,L,R,0,0,MLBAM_621566
FF,"Speier, Gabe",field_out,hit_into_play,MIN,SEA,6,R,L,5,5,MLBAM_650489
CU,"Lucchesi, Joey",single,hit_into_play,SF,MIA,9,R,L,2,4,MLBAM_669364
SI,"Kelly, Kevin",double,hit_into_play,KC,TB,9,R,R,0,5,MLBAM_672580
SI,"Weissert, Greg",single,hit_into_play,LAA,BOS,8,R,R,1,1,MLBAM_687263
FF,"Flexen, Chris",field_out,hit_into_play,STL,CHC,6,L,R,8,7,MLBAM_687363
ST,"Wilson, Steven",field_out,hit_into_play,CWS,AZ,9,L,R,1,4,MLBAM_645444
FF,"Jackson, Luke",field_out,hit_into_play,BAL,TEX,9,L,R,5,5,MLBAM_656811
CH,"Iglesias, Raisel",double,hit_into_play,NYM,ATL,9,L,R,3,7,MLBAM_677595
FF,"Cruz, Fernando",field_out,hit_into_play,CIN,NYY,7,L,R,3,3,MLBAM_670770
FF,"Miller, Shelby",field_out,hit_into_play,CWS,AZ,9,L,R,1,4,MLBAM_700337
CH,"Adam, Jason",force_out,hit_into_play,SD,WSH,6,L,R,3,3,MLBAM_682928
FF,"Peralta, Freddy",double,hit_into_play,MIL,PIT,1,L,R,0,0,MLBAM_668804
FS,"Leiter Jr., Mark",field_out,hit_into_play,CIN,NYY,10,R,R,3,3,MLBAM_680574
FF,"Abreu, Bryan",field_out,hit_into_play,HOU,PHI,8,R,R,0,0,MLBAM_592663
FC,"Crochet, Garrett",strikeout,called_strike,LAA,BOS,1,R,L,0,0,MLBAM_545361
ST,"Lovelady, Richard",strikeout,swinging_strike,NYM,ATL,8,R,L,3,5,MLBAM_656413
FF,"Weaver, Luke",strikeout,swinging_strike,CIN,NYY,8,L,R,3,3,MLBAM_682829
CU,"Morton, Charlie",strikeout,swinging_strike,BAL,TEX,1,L,R,0,0,MLBAM_608369
CH,"Brazobán, Huascar",walk,ball,NYM,ATL,6,R,R,3,0,MLBAM_663586
CH,"Ferrer, Jose A.",strikeout,swinging_strike,SD,WSH,7,R,L,4,3,MLBAM_592518
ST,"Lee, Chase",field_out,hit_into_play,DET,ATH,7,R,R,7,4,MLBAM_667670
FF,"Anderson, Grant",field_out,hit_into_play,MIL,PIT,8,R,R,7,3,MLBAM_693304
CH,"Gaddis, Hunter",fielders_choice_out,hit_into_play,CLE,TOR,8,R,R,4,6,MLBAM_665489
SI,"Garrett, Reed",single,hit_into_play,NYM,ATL,6,L,R,3,3,MLBAM_621566
CH,"De Los Santos, Enyel",single,hit_into_play,NYM,ATL,9,L,R,3,7,MLBAM_676724
FF,"Duran, Jhoan",sac_fly,hit_into_play,MIN,SEA,9,R,R,5,5,MLBAM_677594
SL,"Helsley, Ryan",strikeout,swinging_strike,STL,CHC,9,R,R,8,7,MLBAM_673548
FF,"Nelson, Ryne",walk,ball,CWS,AZ,1,R,R,0,1,MLBAM_805367
FF,"Long, Sam",walk,ball,KC,TB,9,R,L,0,5,MLBAM_650490
FF,"Richardson, Lyon",strikeout,swinging_strike,CIN,NYY,9,L,R,3,3,MLBAM_665862
FF,"Heaney, Andrew",field_out,hit_into_play,MIL,PIT,1,L,L,0,0,MLBAM_592885
SI,"Castillo, Luis",grounded_into_double_play,hit_into_play,MIN,SEA,1,L,R,0,0,MLBAM_663616
SL,"Scott, Tanner",grounded_into_double_play,hit_into_play,COL,LAD,9,R,L,7,9,MLBAM_686668
FF,"Rolison, Ryan",single,hit_into_play,COL,LAD,6,R,L,3,6,MLBAM_669242
FF,"Chivilli, Angel",field_out,hit_into_play,COL,LAD,8,L,R,4,8,MLBAM_518692
FF,"Rodríguez, Yariel",field_out,hit_into_play,CLE,TOR,9,L,R,6,10,MLBAM_467793
SL,"Núñez, Dedniel",field_out,hit_into_play,NYM,ATL,8,L,R,3,7,MLBAM_686948
SL,"Eisert, Brandon",single,hit_into_play,CWS,AZ,7,R,L,1,3,MLBAM_672695
CH,"Akin, Keegan",field_out,hit_into_play,BAL,TEX,7,R,L,0,3,MLBAM_543760
CH,"Lynch IV, Daniel",single,hit_into_play,KC,TB,8,R,L,0,5,MLBAM_676609
SI,"Koenig, Jared",single,hit_into_play,MIL,PIT,7,R,L,7,3,MLBAM_643396
SL,"Soto, Gregory",sac_fly,hit_into_play,BAL,TEX,8,R,L,5,4,MLBAM_641680
SI,"Bubic, Kris",field_out,hit_into_play,KC,TB,1,R,L,0,0,MLBAM_691406
FF,"Domínguez, Seranthony",fielders_choice,hit_into_play,BAL,TEX,10,L,R,5,5,MLBAM_664059
SI,"Herget, Jimmy",field_out,hit_into_play,COL,LAD,6,L,R,3,8,MLBAM_571970
SI,"Hjelle, Sean",field_out,hit_into_play,SF,MIA,6,R,R,2,3,MLBAM_676572
CH,"Brogdon, Connor",field_out,hit_into_play,LAA,BOS,6,L,R,0,1,MLBAM_701350
FF,"Milner, Hoby",field_out,hit_into_play,BAL,TEX,7,R,L,5,4,MLBAM_666185
FF,"Stewart, Brock",field_out,hit_into_play,MIN,SEA,8,R,R,5,5,MLBAM_456781
SL,"Jansen, Kenley",field_out,hit_into_play,LAA,BOS,9,R,R,1,1,MLBAM_665966
SI,"Backhus, Kyle",strikeout,swinging_strike,CWS,AZ,6,R,L,1,1,MLBAM_678246
FF,"Wrobleski, Justin",strikeout,foul_tip,COL,LAD,2,R,L,1,0,MLBAM_571657
ST,"Henriquez, Ronny",strikeout,swinging_strike,SF,MIA,8,R,R,2,4,MLBAM_527038
FF,"Rodón, Carlos",single,hit_into_play,CIN,NYY,1,R,L,0,0,MLBAM_682829
SI,"Bender, Anthony",walk,ball,SF,MIA,6,R,R,2,3,MLBAM_527038
SL,"Mejia, Juan",strikeout,swinging_strike_blocked,COL,LAD,9,R,R,7,9,MLBAM_681624
FF,"Morillo, Juan",walk,ball,CWS,AZ,8,L,R,1,4,MLBAM_643217
FC,"Faucher, Calvin",strikeout,called_strike,SF,MIA,9,R,R,2,4,MLBAM_642715
KC,"Márquez, Germán",strikeout,swinging_strike,COL,LAD,1,L,R,0,0,MLBAM_518692
KC,"Varland, Louis",field_out,hit_into_play,MIN,SEA,6,L,R,5,5,MLBAM_702284
FF,"Abreu, Bryan",strikeout,swinging_strike,HOU,PHI,8,R,R,0,0,MLBAM_592206
ST,"Wilson, Steven",strikeout,called_strike,CWS,AZ,9,L,R,1,4,MLBAM_677950
SI,"Kittredge, Andrew",single,hit_into_play,BAL,TEX,6,R,R,0,3,MLBAM_673962
ST,"Allen, Logan",double,hit_into_play,CLE,TOR,1,R,L,0,0,MLBAM_676391
FF,"Zastryzny, Rob",field_out,hit_into_play,MIL,PIT,6,R,L,7,3,MLBAM_663647
SL,"Green, Chad",field_out,hit_into_play,CLE,TOR,7,L,R,4,6,MLBAM_608070
FF,"Burns, Chase",strikeout,foul_tip,CIN,NYY,1,L,R,0,0,MLBAM_700250
FS,"Orze, Eric",strikeout,swinging_strike_blocked,KC,TB,8,L,R,0,5,MLBAM_664728
SL,"Uribe, Abner",strikeout,swinging_strike,MIL,PIT,9,R,R,9,3,MLBAM_663647
CU,"Gibson, Cade",field_out,hit_into_play,SF,MIA,7,L,L,2,4,MLBAM_573262
FF,"Estrada, Jeremiah",strikeout,swinging_strike,SD,WSH,8,R,R,4,3,MLBAM_656180
SL,"Scott, Tanner",single,hit_into_play,COL,LAD,9,L,L,7,9,MLBAM_641857
SI,"Chapman, Aroldis",strikeout,swinging_strike,LAA,BOS,9,R,L,1,1,MLBAM_681351
FF,"McGreevy, Michael",single,hit_into_play,STL,CHC,1,L,R,0,0,MLBAM_663656
SI,"Rodríguez, Yariel",home_run,hit_into_play,CLE,TOR,9,L,R,5,10,MLBAM_700932
SI,"Kelly, Kevin",field_out,hit_into_play,KC,TB,9,R,R,0,5,MLBAM_677951
SL,"Vargas, Carlos",field_out,hit_into_play,MIN,SEA,7,R,R,5,5,MLBAM_621439
CH,"Morejon, Adrian",field_out,hit_into_play,SD,WSH,5,R,L,2,3,MLBAM_605137
CH,"Skubal, Tarik",field_out,hit_into_play,DET,ATH,1,L,L,0,2,MLBAM_701762
SI,"Mlodzinski, Carmen",field_out,hit_into_play,MIL,PIT,7,R,R,7,3,MLBAM_687401
ST,"Maton, Phil",single,hit_into_play,STL,CHC,8,R,R,8,7,MLBAM_663538
FF,"Suarez, Robert",field_out,hit_into_play,SD,WSH,9,L,R,4,3,MLBAM_682928
FF,"Rolison, Ryan",field_out,hit_into_play,COL,LAD,5,L,L,2,6,MLBAM_624424
SI,"Suter, Brent",strikeout,swinging_strike,CIN,NYY,7,L,L,0,3,MLBAM_669224
FF,"De Los Santos, Enyel",double,hit_into_play,NYM,ATL,9,L,R,3,7,MLBAM_643446
CU,"Rolison, Ryan",single,hit_into_play,COL,LAD,5,R,L,2,6,MLBAM_681624
CU,"Dreyer, Jack",double,hit_into_play,COL,LAD,1,R,L,0,0,MLBAM_669911
FF,"Taillon, Jameson",strikeout,called_strike,STL,CHC,1,L,R,0,0,MLBAM_676475
ST,"Duran, Jhoan",hit_by_pitch,hit_by_pitch,MIN,SEA,9,L,R,5,5,MLBAM_641487
CH,"Suárez, Ranger",strikeout,swinging_strike,HOU,PHI,1,R,L,0,0,MLBAM_514888
SI,"Bachman, Sam",field_out,hit_into_play,LAA,BOS,8,L,R,0,1,MLBAM_701350
SL,"Rodríguez, Yariel",strikeout,swinging_strike,CLE,TOR,9,L,R,5,10,MLBAM_608070
SL,"Garcia, Robert",field_out,hit_into_play,BAL,TEX,10,L,L,5,6,MLBAM_702616
SI,"Walker, Ryan",single,hit_into_play,SF,MIA,7,R,R,2,3,MLBAM_681393
FF,"Akin, Keegan",single,hit_into_play,BAL,TEX,7,L,L,0,3,MLBAM_608369
SL,"Brash, Matt",field_out,hit_into_play,MIN,SEA,9,R,R,5,6,MLBAM_680777
SI,"Henry, Cole",field_out,hit_into_play,SD,WSH,6,R,R,3,3,MLBAM_578428
CH,"Lynch IV, Daniel",force_out,hit_into_play,KC,TB,8,R,L,0,4,MLBAM_663968
SI,"Lucchesi, Joey",field_out,hit_into_play,SF,MIA,9,R,L,2,4,MLBAM_667472
CH,"Williams, Devin",field_out,hit_into_play,CIN,NYY,9,R,R,3,3,MLBAM_687952
SL,"Speier, Gabe",field_out,hit_into_play,MIN,SEA,6,R,L,5,5,MLBAM_664034
SL,"Scott, Tanner",field_out,hit_into_play,COL,LAD,9,R,L,7,9,MLBAM_642731
FF,"Severino, Luis",home_run,hit_into_play,DET,ATH,1,L,R,0,2,MLBAM_681481
SI,"Quantrill, Cal",single,hit_into_play,SF,MIA,1,L,R,0,0,MLBAM_646240
SL,"Hader, Josh",field_out,hit_into_play,HOU,PHI,9,R,L,1,0,MLBAM_671083
SL,"Herget, Jimmy",field_out,hit_into_play,COL,LAD,6,R,R,3,8,MLBAM_669257
CH,"Verlander, Justin",field_out,hit_into_play,SF,MIA,1,L,R,0,0,MLBAM_660821
CH,"Matz, Steven",home_run,hit_into_play,STL,CHC,6,R,L,8,5,MLBAM_663538
FF,"Schultz, Paxton",walk,ball,CLE,TOR,8,L,R,4,10,MLBAM_682177
FF,"Bradley, Taj",strikeout,foul_tip,KC,TB,1,R,R,0,0,MLBAM_677951
FF,"Williams, Trevor",single,hit_into_play,SD,WSH,1,L,R,0,0,MLBAM_650333
FF,"Santillan, Tony",walk,ball,CIN,NYY,10,L,R,3,3,MLBAM_663757
SL,"Peralta, Freddy",strikeout,swinging_strike,MIL,PIT,1,R,R,0,0,MLBAM_457705
SL,"Bautista, Félix",strikeout,swinging_strike,BAL,TEX,9,R,R,5,5,MLBAM_543760
CU,"Johnson, Pierce",strikeout,called_strike,NYM,ATL,6,R,R,3,5,MLBAM_516782
SL,"Rodón, Carlos",field_out,hit_into_play,CIN,NYY,1,R,L,0,0,MLBAM_680574
SL,"Kittredge, Andrew",strikeout,swinging_strike_blocked,BAL,TEX,6,L,R,0,3,MLBAM_694497
FF,"Lee, Chase",single,hit_into_play,DET,ATH,7,R,R,7,4,MLBAM_805779
SL,"Muñoz, Andrés",strikeout,swinging_strike,MIN,SEA,8,L,R,5,5,MLBAM_670242
CU,"Vasil, Mike",hit_by_pitch,hit_by_pitch,CWS,AZ,2,L,R,0,1,MLBAM_545121
FC,"Fluharty, Mason",strikeout,swinging_strike,CLE,TOR,7,R,L,1,6,MLBAM_595978
FC,"Martin, Chris",home_run,hit_into_play,BAL,TEX,7,R,R,3,4,MLBAM_602104
ST,"Ferguson, Tyler",field_out,hit_into_play,DET,ATH,8,R,R,9,4,MLBAM_693307
FF,"Stewart, Brock",strikeout,swinging_strike,MIN,SEA,8,L,R,5,5,MLBAM_670042
SL,"Jackson, Luke",field_out,hit_into_play,BAL,TEX,9,R,R,5,5,MLBAM_602104
SI,"Thompson, Ryan",field_out,hit_into_play,CWS,AZ,7,L,R,1,4,MLBAM_700337
SL,"Bubic, Kris",grounded_into_double_play,hit_into_play,KC,TB,1,R,L,0,0,MLBAM_678554
FF,"Leasure, Jordan",home_run,hit_into_play,CWS,AZ,1,L,R,0,0,MLBAM_606466
FF,"Dodd, Dylan",field_out,hit_into_play,NYM,ATL,8,L,L,3,7,MLBAM_665742
SI,"Hader, Josh",hit_by_pitch,hit_by_pitch,HOU,PHI,9,R,L,1,0,MLBAM_624641
CH,"Harris, Hogan",strikeout,swinging_strike,DET,ATH,6,R,L,7,4,MLBAM_595879
ST,"Anderson, Grant",field_out,hit_into_play,MIL,PIT,8,L,R,7,3,MLBAM_668804
SL,"Salazar, Eduardo",field_out,hit_into_play,SD,WSH,8,R,R,4,3,MLBAM_593428
FF,"Dreyer, Jack",field_out,hit_into_play,COL,LAD,1,R,L,0,0,MLBAM_687597
FF,"Rolison, Ryan",single,hit_into_play,COL,LAD,5,R,L,2,6,MLBAM_606192
ST,"Lovelady, Richard",field_out,hit_into_play,NYM,ATL,7,R,L,3,5,MLBAM_642201
FF,"Lynch IV, Daniel",single,hit_into_play,KC,TB,8,L,L,0,4,MLBAM_666018
FS,"Duran, Jhoan",single,hit_into_play,MIN,SEA,9,L,R,5,5,MLBAM_702284
SL,"Latz, Jacob",field_out,hit_into_play,BAL,TEX,1,L,L,0,0,MLBAM_683002
FF,"Flexen, Chris",field_out,hit_into_play,STL,CHC,6,R,R,8,7,MLBAM_686780
SI,"Castillo, José",single,hit_into_play,NYM,ATL,6,R,L,3,2,MLBAM_669397
SI,"Soto, Gregory",field_out,hit_into_play,BAL,TEX,8,R,L,5,4,MLBAM_543309
KC,"Márquez, Germán",field_out,hit_into_play,COL,LAD,1,R,R,0,0,MLBAM_605141
SI,"Leiter Jr., Mark",field_out,hit_into_play,CIN,NYY,10,L,R,3,3,MLBAM_670770
CU,"Thielbar, Caleb",field_out,hit_into_play,STL,CHC,5,R,L,8,5,MLBAM_571448
SI,"Morejon, Adrian",field_out,hit_into_play,SD,WSH,4,L,L,0,3,MLBAM_663993
SI,"Strickland, Hunter",field_out,hit_into_play,LAA,BOS,7,R,R,0,1,MLBAM_678882
SI,"Bachman, Sam",strikeout,called_strike,LAA,BOS,8,L,R,0,1,MLBAM_677800
CU,"Morton, Charlie",field_out,hit_into_play,BAL,TEX,1,R,R,0,0,MLBAM_694671
CH,"Chivilli, Angel",strikeout,swinging_strike,COL,LAD,8,R,R,4,8,MLBAM_605141
SI,"Valdez, Framber",strikeout,called_strike,HOU,PHI,1,L,L,0,0,MLBAM_656941
FF,"Milner, Hoby",field_out,hit_into_play,BAL,TEX,7,L,L,5,4,MLBAM_656775
FF,"Suarez, Robert",field_out,hit_into_play,SD,WSH,9,R,R,4,3,MLBAM_696285
FF,"Paddack, Chris",double,hit_into_play,MIN,SEA,1,L,R,0,0,MLBAM_663728
FF,"Iglesias, Raisel",strikeout,called_strike,NYM,ATL,9,L,R,3,7,MLBAM_683146
SL,"Wilson, Justin",home_run,hit_into_play,LAA,BOS,10,R,L,1,2,MLBAM_695681
FF,"Eisert, Brandon",sac_fly,hit_into_play,CWS,AZ,7,R,L,1,2,MLBAM_645444
SL,"Adam, Jason",single,hit_into_play,SD,WSH,6,R,R,3,3,MLBAM_696285
SL,"Williams, Trevor",single,hit_into_play,SD,WSH,1,R,R,0,0,MLBAM_592518
FF,"Yates, Kirby",single,hit_into_play,COL,LAD,7,R,R,3,8,MLBAM_696100
FF,"Bivens, Spencer",strikeout,swinging_strike,SF,MIA,8,L,R,2,4,MLBAM_669065
CU,"Gibson, Cade",strikeout,foul_tip,SF,MIA,7,R,L,2,4,MLBAM_683766
SI,"Strickland, Hunter",field_out,hit_into_play,LAA,BOS,7,R,R,0,1,MLBAM_596115
CU,"Fisher, Braydon",strikeout,called_strike,CLE,TOR,6,L,R,1,4,MLBAM_682657
FC,"Garrett, Reed",strikeout,swinging_strike,NYM,ATL,6,R,R,3,3,MLBAM_660670
FF,"Jax, Griffin",strikeout,swinging_strike,MIN,SEA,7,R,R,5,5,MLBAM_677594
SI,"Romero, JoJo",walk,ball,STL,CHC,7,L,L,8,7,MLBAM_663656
SI,"Matz, Steven",field_out,hit_into_play,STL,CHC,6,L,L,8,5,MLBAM_683737
FF,"Miller, Shelby",field_out,hit_into_play,CWS,AZ,9,R,R,1,4,MLBAM_673357
FS,"Montero, Rafael",field_out,hit_into_play,NYM,ATL,7,L,R,3,5,MLBAM_596019
SI,"Lee, Chase",single,hit_into_play,DET,ATH,7,R,R,7,4,MLBAM_672016
KC,"Varland, Louis",field_out,hit_into_play,MIN,SEA,6,R,R,5,5,MLBAM_810938
SL,"Gaddis, Hunter",single,hit_into_play,CLE,TOR,8,R,R,4,6,MLBAM_676391
ST,"Phillips, Connor",field_out,hit_into_play,CIN,NYY,11,R,R,3,4,MLBAM_502671
FC,"Quantrill, Cal",field_out,hit_into_play,SF,MIA,1,L,R,0,0,MLBAM_573262
FF,"Banda, Anthony",double,hit_into_play,COL,LAD,8,R,L,4,8,MLBAM_690022
SI,"Clarke, Taylor",field_out,hit_into_play,KC,TB,7,R,R,0,4,MLBAM_650490
CH,"Holton, Tyler",field_out,hit_into_play,DET,ATH,8,R,L,9,4,MLBAM_691777
SI,"Lucchesi, Joey",field_out,hit_into_play,SF,MIA,9,R,L,2,4,MLBAM_681393
FF,"Allard, Kolby",single,hit_into_play,CLE,TOR,7,R,L,1,4,MLBAM_665489
SI,"Morillo, Juan",field_out,hit_into_play,CWS,AZ,8,R,R,1,4,MLBAM_805367
SL,"Thompson, Ryan",field_out,hit_into_play,CWS,AZ,6,R,R,1,1,MLBAM_673357
SL,"Rolison, Ryan",field_out,hit_into_play,COL,LAD,5,L,L,2,6,MLBAM_571970
SI,"Loáisiga, Jonathan",field_out,hit_into_play,CIN,NYY,7,R,R,0,3,MLBAM_668715
SL,"Mejia, Juan",double,hit_into_play,COL,LAD,9,R,R,7,8,MLBAM_606192
FF,"Strider, Spencer",field_out,hit_into_play,NYM,ATL,1,L,R,0,0,MLBAM_607043
SL,"Detmers, Reid",single,hit_into_play,LAA,BOS,10,L,L,1,2,MLBAM_677800
FF,"Williams, Trevor",field_out,hit_into_play,SD,WSH,1,L,R,0,0,MLBAM_701538
FF,"Helsley, Ryan",single,hit_into_play,STL,CHC,9,L,R,8,7,MLBAM_663656
FF,"Estrada, Jeremiah",field_out,hit_into_play,SD,WSH,8,L,R,4,3,MLBAM_695734
FF,"Enright, Nic",field_out,hit_into_play,CLE,TOR,9,L,R,5,10,MLBAM_682729
SL,"Gage, Matt",field_out,hit_into_play,DET,ATH,9,R,L,11,4,MLBAM_680474
CH,"Lynch IV, Daniel",double,hit_into_play,KC,TB,8,R,L,0,4,MLBAM_691406
CH,"Williams, Devin",field_out,hit_into_play,CIN,NYY,9,R,R,3,3,MLBAM_624431
SL,"Abreu, Bryan",field_out,hit_into_play,HOU,PHI,8,R,R,0,0,MLBAM_664761
CH,"Holton, Tyler",field_out,hit_into_play,DET,ATH,8,R,L,9,4,MLBAM_642851
SI,"Castillo, Luis",single,hit_into_play,MIN,SEA,1,R,R,0,0,MLBAM_621439
FF,"Banda, Anthony",field_out,hit_into_play,COL,LAD,8,R,L,4,8,MLBAM_571657
FF,"Brogdon, Connor",field_out,hit_into_play,LAA,BOS,5,R,R,0,1,MLBAM_608701
FF,"Heaney, Andrew",field_out,hit_into_play,MIL,PIT,1,R,L,0,0,MLBAM_694192
FF,"Pomeranz, Drew",field_out,hit_into_play,STL,CHC,7,L,L,8,7,MLBAM_663457
FF,"Pressly, Ryan",grounded_into_double_play,hit_into_play,STL,CHC,8,R,R,8,7,MLBAM_686780
CU,"Lauer, Eric",grounded_into_double_play,hit_into_play,CLE,TOR,1,R,L,0,2,MLBAM_608070
FF,"Wrobleski, Justin",strikeout,swinging_strike,COL,LAD,2,R,L,1,0,MLBAM_686668
FF,"Bergert, Ryan",strikeout,called_strike,SD,WSH,1,L,R,0,0,MLBAM_695578
FF,"Strider, Spencer",strikeout,called_strike,NYM,ATL,1,L,R,0,0,MLBAM_596019
CH,"Garcia, Robert",strikeout,foul_tip,BAL,TEX,10,R,L,5,6,MLBAM_666185
FF,"Skubal, Tarik",home_run,hit_into_play,DET,ATH,1,R,L,0,0,MLBAM_667670
FS,"Cruz, Fernando",field_out,hit_into_play,CIN,NYY,7,R,R,3,3,MLBAM_669289
SL,"Speier, Gabe",double,hit_into_play,MIN,SEA,6,L,L,5,5,MLBAM_670242
FF,"Long, Sam",field_out,hit_into_play,KC,TB,9,L,L,0,5,MLBAM_802415
FF,"Weissert, Greg",home_run,hit_into_play,LAA,BOS,8,R,R,0,1,MLBAM_695681
KC,"Duran, Jhoan",hit_by_pitch,hit_by_pitch,MIN,SEA,9,L,R,5,5,MLBAM_593871
CH,"Peralta, Freddy",strikeout,swinging_strike,MIL,PIT,1,L,R,0,0,MLBAM_665833
CU,"Maton, Phil",strikeout,swinging_strike,STL,CHC,8,L,R,8,7,MLBAM_683737
SL,"Jackson, Luke",strikeout,swinging_strike,BAL,TEX,8,R,R,5,5,MLBAM_596142
SI,"Chapman, Aroldis",strikeout,swinging_strike,LAA,BOS,9,R,L,1,1,MLBAM_621493
FF,"Weaver, Luke",strikeout,called_strike,CIN,NYY,8,R,R,3,3,MLBAM_680574
CH,"Anderson, Tyler",walk,blocked_ball,LAA,BOS,1,R,L,0,0,MLBAM_608701
FF,"Thielbar, Caleb",strikeout,swinging_strike,STL,CHC,5,L,L,8,5,MLBAM_663457
FF,"Henry, Cole",walk,ball,SD,WSH,6,L,R,3,3,MLBAM_630105
KC,"Varland, Louis",field_out,hit_into_play,MIN,SEA,6,L,R,5,5,MLBAM_686527
FC,"Darrell-Hicks, Michael",grounded_into_double_play,hit_into_play,MIL,PIT,5,R,R,6,0,MLBAM_661388
FF,"McGreevy, Michael",field_out,hit_into_play,STL,CHC,1,L,R,0,0,MLBAM_664023
CH,"Richardson, Lyon",field_out,hit_into_play,CIN,NYY,9,R,R,3,3,MLBAM_502671
SI,"Vargas, Carlos",field_out,hit_into_play,MIN,SEA,7,R,R,5,5,MLBAM_664056
CU,"Bradley, Taj",field_out,hit_into_play,KC,TB,1,R,R,0,0,MLBAM_663697
FF,"Mejia, Juan",single,hit_into_play,COL,LAD,9,L,R,7,8,MLBAM_571970
SI,"Vasil, Mike",field_out,hit_into_play,CWS,AZ,2,R,R,0,1,MLBAM_545341
FF,"Crochet, Garrett",field_out,hit_into_play,LAA,BOS,1,R,L,0,0,MLBAM_650859
SI,"Ferrer, Jose A.",field_out,hit_into_play,SD,WSH,7,L,L,4,3,MLBAM_701538
SI,"Severino, Luis",field_out,hit_into_play,DET,ATH,1,R,R,0,2,MLBAM_650402
SI,"Bubic, Kris",single,hit_into_play,KC,TB,1,R,L,0,0,MLBAM_650490
ST,"Backhus, Kyle",force_out,hit_into_play,CWS,AZ,6,L,L,1,1,MLBAM_643217
FF,"Gaddis, Hunter",field_out,hit_into_play,CLE,TOR,8,R,R,4,6,MLBAM_666182
SI,"Kelly, Kevin",field_out,hit_into_play,KC,TB,9,R,R,0,5,MLBAM_663697
CU,"Dreyer, Jack",single,hit_into_play,COL,LAD,1,R,L,0,0,MLBAM_696100
FS,"Orze, Eric",field_out,hit_into_play,KC,TB,8,L,R,0,5,MLBAM_670231
SI,"Morejon, Adrian",field_out,hit_into_play,SD,WSH,4,L,L,0,3,MLBAM_671277
FC,"Hjelle, Sean",field_out,hit_into_play,SF,MIA,6,L,R,2,3,MLBAM_669065
FC,"Allen, Logan",single,hit_into_play,CLE,TOR,1,R,L,0,0,MLBAM_666182
SL,"Gage, Matt",field_out,hit_into_play,DET,ATH,9,R,L,11,4,MLBAM_649966
FF,"Beeks, Jalen",field_out,hit_into_play,CWS,AZ,7,R,L,1,4,MLBAM_572191
FC,"Koenig, Jared",field_out,hit_into_play,MIL,PIT,7,R,L,7,3,MLBAM_680779
CH,"Latz, Jacob",field_out,hit_into_play,BAL,TEX,1,R,L,0,0,MLBAM_657656
SI,"Detmers, Reid",grounded_into_double_play,hit_into_play,LAA,BOS,10,L,L,1,2,MLBAM_666152
SI,"Suárez, Ranger",field_out,hit_into_play,HOU,PHI,1,R,L,0,0,MLBAM_670623
FS,"Montero, Rafael",field_out,hit_into_play,NYM,ATL,7,L,R,3,5,MLBAM_677595
SI,"Matz, Steven",single,hit_into_play,STL,CHC,6,R,L,8,5,MLBAM_621020
