i,j,D,W
Aaron Hicks,Leo Rivas,-0.0012798935566762982,5828.46214486465
Aaron Hicks,Leody Taveras,0.000928401722468809,5876.89617392876
Aaron Hicks,Levi Jordan,-0.00040947483113063583,5820.272816278932
Aaron Hicks,Liover Peguero,-0.0006326511996475289,5820.272816278932
Aaron Hicks,Livan Soto,-0.0021220299434556496,5824.952432613628
Aaron Hicks,Logan Driscoll,-0.0004282827233549333,5820.272816278932
Aaron Hicks,Logan O'hoppe,0.002751229625716382,5937.731186228829
Aaron Hicks,Lourdes Gurriel,-7.900531279808558e-05,5875.4922890283515
Aaron Hicks,Luis Arráez,-0.008625416881358245,5840.161185650404
Aaron Hicks,Luis Campusano,-0.003462923322179841,5836.651473450369
Aaron Hicks,Luis Castillo,-0.0010322402649788388,5820.272816278932
Aaron Hicks,Luis De los santos,-0.0004527197320625513,5824.952432613629
Aaron Hicks,Luis García,0.002894909312036743,5871.748595960594
Aaron Hicks,Luis Guillorme,-0.004125425144238198,5834.311665283022
Aaron Hicks,Luis Matos,0.0011397039160924531,5831.971857115674
Aaron Hicks,Luis Rengifo,-0.0019314850679634835,5842.03303223527
Aaron Hicks,Luis Robert,0.0071043939751462525,5931.647685044711
Aaron Hicks,Luis Torrens,-0.001708778834629918,5831.971857115673
Aaron Hicks,Luis Urías,-0.0018688284077400408,5831.971857115673
Aaron Hicks,Luis Vázquez,-0.0007372222405158294,5822.612624446279
Aaron Hicks,Luisangel Acuña,-0.0005938898289023926,5820.272816278932
Aaron Hicks,Luke Maile,-0.0008530549187296487,5858.87965104018
Aaron Hicks,Luke Raley,0.0027215833192756624,5905.074149429827
Aaron Hicks,Luke Williams,-0.0006393834556325117,5822.612624446279
Aaron Hicks,Luken Baker,-0.0028498752651815763,5827.2922407809765
Aaron Hicks,Maikel García,-0.0051687957792521935,5874.088404076955
Aaron Hicks,Manny Machado,0.0008144761297372301,5908.015622554492
Aaron Hicks,Manuel Margot,-0.0036470261450973385,5835.481569366696
Aaron Hicks,Marcell Ozuna,-0.007015454522410324,5970.020538938236
Aaron Hicks,Marco Luciano,0.00093621846448461,5828.46214486465
Aaron Hicks,Marcus Semien,-0.013463432009759222,5902.166102136123
Aaron Hicks,Mark Canha,-0.013534040840046915,5908.015622503507
Aaron Hicks,Mark Vientos,0.00419842608834994,5902.734341160504
Aaron Hicks,Martín Maldonado,0.0022445537715905343,5836.651473450369
Aaron Hicks,Masataka Yoshida,-0.008166182713970084,5850.690322454459
Aaron Hicks,Mason Mccoy,0.00013007778325234908,5829.632048948324
Aaron Hicks,Masyn Winn,-0.002089936370244013,5886.489387414889
Aaron Hicks,Matt Carpenter,0.0012914976061513279,5850.22236082099
Aaron Hicks,Matt Chapman,-0.005832663207093603,5934.689435611277
Aaron Hicks,Matt Duffy,-0.002250423590142521,5820.272816278932
Aaron Hicks,Matt Mervis,-9.800827713897601e-05,5824.952432613628
Aaron Hicks,Matt Olson,-0.0013291866364406996,5957.251871561693
Aaron Hicks,Matt Thaiss,-0.0030543046510941273,5864.729171458549
Aaron Hicks,Matt Vierling,0.0011229865852356946,5897.486485750438
Aaron Hicks,Matt Wallner,-0.001709466414671047,5898.188428200642
Aaron Hicks,Mauricio Dubón,0.00022625256203582443,5836.65147345037
Aaron Hicks,Max Kepler,0.00020032413247291004,5856.071881239362
Aaron Hicks,Max Muncy,-0.008743906392581926,5884.617540830022
Aaron Hicks,Max Schuemann,-0.007483823986298028,5889.999099665913
Aaron Hicks,Michael Busch,0.0002002341733244608,5953.797868977954
Aaron Hicks,Michael Conforto,-0.0011259598071465921,5914.567085321094
Aaron Hicks,Michael Harris,0.0050750829951953635,5867.770921974127
Aaron Hicks,Michael Helman,-0.0004231671622051062,5820.272816278932
Aaron Hicks,Michael Massey,0.0018742947266380205,5841.331089785067
Aaron Hicks,Michael Siani,0.004555904294955189,5865.899075542223
Aaron Hicks,Michael Stefanic,-0.004437568594690927,5827.292240780976
Aaron Hicks,Michael Taylor,0.006267946563783669,5879.937924546313
Aaron Hicks,Michael Toglia,0.004967753759409418,5930.945742543519
Aaron Hicks,Mickey Gasper,-0.0018845966965301258,5824.952432613628
Aaron Hicks,Mickey Moniak,0.007346727048568998,5902.400082850882
Aaron Hicks,Miguel Amaya,-0.004140056193065563,5851.860226538133
Aaron Hicks,Miguel Andújar,-0.002516465378787089,5837.821377534044
Aaron Hicks,Miguel Rojas,-0.006761585987558807,5831.971857115674
Aaron Hicks,Miguel Sanó,-0.002124442311230581,5864.227783994118
Aaron Hicks,Miguel Vargas,-0.00512640467526268,5850.69032245446
Aaron Hicks,Mike Ford,0.0005650629637782719,5827.2922407809765
Aaron Hicks,Mike Tauchman,-0.009437034985412434,5877.364135562229
Aaron Hicks,Mike Trout,-0.004046221293259478,5854.6679963389515
Aaron Hicks,Mike Yastrzemski,0.0007900670052501298,5901.81513081988
Aaron Hicks,Miles Mastrobuoni,-0.00011218061135538424,5827.2922407809765
Aaron Hicks,Mitch Garver,-0.005353303135095954,5922.990394825521
Aaron Hicks,Mitch Haniger,0.0002865471404702854,5918.076797674091
Aaron Hicks,Mj Melendez,0.004667604045892718,5886.606377783103
Aaron Hicks,Mookie Betts,-0.01833463872456634,5881.107828629987
Aaron Hicks,Nacho Alvarez,-0.0001921972899964639,5824.952432613628
Aaron Hicks,Nasim Nuñez,-0.0034588117139738124,5827.292240780976
Aaron Hicks,Nathan Lukes,-0.0045176503690138045,5824.952432613628
Aaron Hicks,Nathaniel Lowe,-0.011520021215990802,5928.371953610424
Aaron Hicks,Nelson Velázquez,-0.0005491748660802838,5849.520418370786
Aaron Hicks,Nick Ahmed,0.0026495703649143244,5835.481569366695
Aaron Hicks,Nick Allen,-0.00015422015562518892,5827.2922407809765
Aaron Hicks,Nick Castellanos,0.0013682420829699091,5911.291353988781
Aaron Hicks,Nick Fortes,-0.0021796969078488647,5831.971857115674
Aaron Hicks,Nick Gonzales,-0.00027777642983392554,5848.350514287111
Aaron Hicks,Nick Gordon,0.0065304279304740954,5849.052456737316
Aaron Hicks,Nick Loftin,-0.006407968827024075,5829.632048948325
Aaron Hicks,Nick Madrigal,-0.0034458642686637274,5822.61262444628
Aaron Hicks,Nick Martini,-0.0007342763476768722,5831.971857115673
Aaron Hicks,Nick Maton,-0.0006006470547249562,5820.272816278932
Aaron Hicks,Nick Senzel,-0.004732005074888142,5856.53984287283
Aaron Hicks,Nick Sogard,0.00019733933526447267,5833.141761199348
Aaron Hicks,Nick Yorke,-0.0007478748280783203,5824.952432613627
Aaron Hicks,Nicky Lopez,-0.0073533121824914975,5870.110730243451
Aaron Hicks,Nico Hoerner,-0.015493413455735239,5862.3893632912
Aaron Hicks,Niko Goodrum,-0.0007644961606785945,5826.122336697302
Aaron Hicks,Niko Kavadas,0.000570867653137988,5850.222360820989
Aaron Hicks,Noelvi Marte,0.004557449895175557,5874.088404127943
Aaron Hicks,Nolan Arenado,-0.007200286067270374,5889.297157215708
Aaron Hicks,Nolan Gorman,0.011570477835015783,5925.096222176135
Aaron Hicks,Nolan Jones,-0.0009128501626359351,5899.592313152039
Aaron Hicks,Nolan Schanuel,-0.016710308413726067,5897.486485801426
Aaron Hicks,Oliver Dunn,0.0035459607218080095,5834.311665283021
Aaron Hicks,Omar Narváez,-0.000382505089302055,5822.61262444628
Aaron Hicks,Oneil Cruz,0.008241605908009294,5928.839915243893
Aaron Hicks,Orelvis Martinez,-0.0009502311717325707,5820.272816278932
Aaron Hicks,Orlando Arcia,0.0005370962744990061,5911.057373172046
Aaron Hicks,Oscar Colás,-0.0014570391972141125,5822.612624446279
Aaron Hicks,Oswald Peraza,-0.001183680032365884,5820.272816278932
Aaron Hicks,Oswaldo Cabrera,0.0009185026938037615,5854.200034705484
Aaron Hicks,Otto Lopez,-0.0005769281387233723,5849.052456737315
Aaron Hicks,Owen Miller,0.0004798830304313541,5820.272816278932
Aaron Hicks,Ozzie Albies,-0.0036359827177856623,5854.200034705482
Aaron Hicks,Pablo Reyes,0.00031737409484233336,5830.801953032
Aaron Hicks,Parker Meadows,0.0006818350859871896,5876.428212295291
Aaron Hicks,Patrick Bailey,0.0027335086650219697,5878.768020462639
Aaron Hicks,Patrick Wisdom,0.0026233218629918525,5860.751497574057
Aaron Hicks,Paul Dejong,0.00789976115837394,5945.31884985723
Aaron Hicks,Paul Goldschmidt,0.003656943489160211,5950.466427825397
Aaron Hicks,Pavin Smith,-0.003828111369107593,5842.500993868741
Aaron Hicks,Pedro León,0.0003629997567237559,5822.612624446279
Aaron Hicks,Pedro Pagés,0.002369106375426053,5849.520418370785
Aaron Hicks,Pete Alonso,-0.009414575593294922,5978.076164251095
Aaron Hicks,Pete Crow-armstrong,0.006261794582785777,5877.832097195699
Aaron Hicks,Rafael Devers,-0.00044935264737770524,5941.786853616926
Aaron Hicks,Rafael Marchán,-0.0015386992483282793,5820.272816278932
Aaron Hicks,Rafael Ortega,-0.001374839478401681,5820.272816278932
Aaron Hicks,Ramón Laureano,0.005204777400577173,5875.258308211616
Aaron Hicks,Ramón Urías,-0.004034227718818072,5842.500993868742
Aaron Hicks,Randal Grichuk,-0.004545169302054469,5843.670897952415
Aaron Hicks,Randy Arozarena,-0.014567937278803,5984.6276269157215
Aaron Hicks,Rece Hinds,-0.0007130357785310143,5824.952432613628
Aaron Hicks,Reese Mcguire,0.00012300613768044806,5836.65147345037
Aaron Hicks,René Pinto,-0.00040911985856612824,5828.46214486465
Aaron Hicks,Rhys Hoskins,-0.0030315476227371616,5929.307876826375
Aaron Hicks,Richie Palacios,-0.009815061687263534,5878.066078012434
Aaron Hicks,Riley Adams,-0.0012197612468142034,5838.9912816177175
Aaron Hicks,Riley Greene,-0.0019340971494654136,5958.789459785951
Aaron Hicks,Rob Brantly,-0.0006282971881741847,5820.272816278932
Aaron Hicks,Rob Refsnyder,-0.0014463652510706864,5851.860226538134
Aaron Hicks,Robbie Grossman,-0.0060920960009454616,5865.899075542224
Aaron Hicks,Romy Gonzalez,0.00434157453196144,5857.709746956504
Aaron Hicks,Ronald Acuña,-0.0053372230747804495,5865.899075542222
Aaron Hicks,Rowdy Tellez,0.001086082660090058,5860.049555123852
Aaron Hicks,Royce Lewis,-0.0022758886888712333,5868.238883709573
Aaron Hicks,Ryan Bliss,2.7628404216770204e-05,5827.2922407809765
Aaron Hicks,Ryan Jeffers,-0.008064436787627752,5882.277732662675
Aaron Hicks,Ryan Kreidler,-0.0001233504500905503,5822.612624446279
Aaron Hicks,Ryan Mckenna,-0.0005977827818345317,5822.61262444628
Aaron Hicks,Ryan Mcmahon,0.0012712329129014037,6000.7890163497
Aaron Hicks,Ryan Mountcastle,0.00457911281524424,5886.957349048358
Aaron Hicks,Ryan Noda,-0.0005837253579872916,5850.222360820991
Aaron Hicks,Ryan O'hearn,-0.007134988351011859,5870.745820881892
Aaron Hicks,Ryan Vilade,3.842115761502235e-05,5822.61262444628
Aaron Hicks,Sal Frelick,-0.004724059310137958,5854.200034705483
Aaron Hicks,Salvador Pérez,-0.002315341268538917,5918.411055983712
Aaron Hicks,Sam Haggerty,-0.0009381000660172648,5820.272816278932
Aaron Hicks,Sam Hilliard,0.00322865473804809,5854.200034705482
Aaron Hicks,Sam Huff,-0.001078738432968143,5822.612624446279
Aaron Hicks,Samad Taylor,-0.0008845989278812493,5820.272816278932
Aaron Hicks,Santiago Espinal,-0.004133364791413982,5846.010706119763
Aaron Hicks,Scott Mcgough,-0.0008961751083632798,5820.272816278932
Aaron Hicks,Sean Bouchard,-0.0022773339824621046,5835.481569366695
Aaron Hicks,Sean Murphy,-0.0032623850306470674,5854.200034705482
Aaron Hicks,Seby Zavala,9.88960661004523e-05,5827.2922407809765
Aaron Hicks,Seiya Suzuki,-0.004722328983997546,5963.235095201939
Aaron Hicks,Seth Brown,0.006861048049637546,5892.806869466728
Aaron Hicks,Shay Whitcomb,-0.0018694497475875839,5827.2922407809765
Aaron Hicks,Shea Langeliers,0.003334813172101326,5919.5809600673865
Aaron Hicks,Shohei Ohtani,-0.004816205309343215,5952.104293491553
Aaron Hicks,Spencer Horwitz,-0.008779860450663897,5887.12447805333
Aaron Hicks,Spencer Steer,-0.013427673837262915,5938.901090312503
Aaron Hicks,Spencer Torkelson,-0.0016130170206040332,5893.040850283464
Aaron Hicks,Starling Marte,-0.0010455280337434408,5869.408787793246
Aaron Hicks,Steven Kwan,-0.018129277448548635,5868.238883709572
Aaron Hicks,Steward Berroa,-0.0016024141581955369,5824.952432613628
Aaron Hicks,Stone Garrett,-0.0016704761772299516,5820.272816278932
Aaron Hicks,Stuart Fairchild,8.734816959569777e-05,5860.751497574057
Aaron Hicks,Taylor Trammell,-0.0008902752549204985,5820.272816278932
Aaron Hicks,Taylor Walls,-0.00310773698834924,5843.670897952414
Aaron Hicks,Taylor Ward,-0.00677143739253205,5968.599941082192
Aaron Hicks,Teoscar Hernández,0.0039455356122309335,5950.834111965979
Aaron Hicks,Thairo Estrada,0.005507535139751427,5850.22236082099
Aaron Hicks,Thomas Saggese,3.647703103546061e-05,5824.952432613628
Aaron Hicks,Tim Anderson,0.007553865734008864,5842.50099386874
Aaron Hicks,Tj Friedl,-0.00722757757950754,5867.637218752254
Aaron Hicks,Tom Murphy,-0.0009532092099494116,5828.462144864651
Aaron Hicks,Tommy Edman,-0.00019671352733073883,5829.632048948324
Aaron Hicks,Tommy Pham,-0.001375567505111147,5895.848620084281
Aaron Hicks,Tomás Nido,0.0025014803097503932,5831.971857115673
Aaron Hicks,Tony Kemp,-0.0008091423110147208,5820.272816278932
Aaron Hicks,Travis Blankenhorn,0.00032135642653134574,5820.272816278932
Aaron Hicks,Travis D'arnaud,0.0015359114531718749,5868.238883709571
Aaron Hicks,Travis Jankowski,0.0005648370611314199,5840.161185701392
Aaron Hicks,Trea Turner,-0.0009630173884939104,5869.743046102867
Aaron Hicks,Trent Grisham,-0.0024259504311667443,5858.879651040179
Aaron Hicks,Trenton Brooks,-0.0016535064959339297,5824.952432613628
Aaron Hicks,Trevor Larnach,-0.0009196257192825287,5892.806869415743
Aaron Hicks,Trevor Story,0.00012577478236590412,5840.161185701393
Aaron Hicks,Trey Cabbage,0.002022595101511793,5838.289339167514
Aaron Hicks,Trey Lipscomb,-0.002167165281631675,5828.462144864651
Aaron Hicks,Trey Sweeney,0.0015169122528651841,5829.632048948324
Aaron Hicks,Tristan Gray,2.4982906402425137e-05,5828.46214486465
Aaron Hicks,Triston Casas,0.0016911065871447388,5882.979675112878
Aaron Hicks,Tucker Barnhart,-0.0015089124697908979,5838.991281617718
Aaron Hicks,Ty France,-0.005767206728278299,5923.926318092461
Aaron Hicks,Tyler Black,-0.0012072696638901538,5829.632048948325
Aaron Hicks,Tyler Fitzgerald,0.0036453638108706896,5881.107828629989
Aaron Hicks,Tyler Freeman,-0.011775778558448696,5859.581593490383
Aaron Hicks,Tyler Gentry,-0.0007572430791567309,5820.272816278932
Aaron Hicks,Tyler Heineman,-0.0013988947943796074,5822.612624446279
Aaron Hicks,Tyler Locklear,0.0004440219092919641,5826.122336697303
Aaron Hicks,Tyler Nevin,-0.003322629489141758,5872.450538410799
Aaron Hicks,Tyler O'neill,-0.0004366225130120327,5958.421775594382
Aaron Hicks,Tyler Soderstrom,-0.0019060662003261598,5861.921401657732
Aaron Hicks,Tyler Stephenson,-0.006663136154503459,5911.291353988781
Aaron Hicks,Tyler Wade,-0.0007726182821355326,5829.632048948325
Aaron Hicks,Tyrone Taylor,0.000659069834683339,5863.091305741406
Aaron Hicks,Vaughn Grissom,-0.0009557974083603881,5833.141761199346
Aaron Hicks,Victor Scott,0.0030899615747051207,5827.2922407809765
Aaron Hicks,Vidal Bruján,-0.0030912361456779257,5837.821377534044
Aaron Hicks,Vinnie Pasquantino,-0.0075343478978191,5869.408787793245
Aaron Hicks,Vinny Capra,-0.0007839167468899357,5823.782528529954
Aaron Hicks,Vladimir Guerrero,-0.014219498456033122,5908.249603371227
Aaron Hicks,Víctor Caratini,-0.0014623976604315055,5844.840802036089
Aaron Hicks,Víctor Robles,-0.007068728039477866,5856.07188123936
Aaron Hicks,Wenceel Pérez,0.0014878778685342591,5871.280634327124
Aaron Hicks,Weston Wilson,-0.0002904128034311476,5829.632048948324
Aaron Hicks,Whit Merrifield,-0.00907071760663023,5855.369938789157
Aaron Hicks,Will Benson,0.009261244949242176,5946.856438081488
Aaron Hicks,Will Brennan,-0.001128127783489073,5830.801953031999
Aaron Hicks,Will Smith,-0.007206762242950275,5908.249603371228
Aaron Hicks,Will Wagner,-0.00017187752007624378,5827.2922407809765
Aaron Hicks,Willi Castro,-0.006275017251033469,5937.263224544373
Aaron Hicks,William Contreras,-0.012059525946146305,5942.410802614513
Aaron Hicks,Willie Calhoun,-0.0049607685367123,5840.161185701392
Aaron Hicks,Willson Contreras,-0.009665793726442865,5916.906893590418
Aaron Hicks,Willy Adames,-0.007086213120817665,5968.382673272079
Aaron Hicks,Wilmer Flores,-0.005407167808559727,5822.61262444628
Aaron Hicks,Wilyer Abreu,0.0014124863872384322,5927.903991976953
Aaron Hicks,Wyatt Langford,-0.005134661486498267,5901.230178869183
Aaron Hicks,Xander Bogaerts,-0.0017386146515096853,5868.238883709571
Aaron Hicks,Xavier Edwards,-0.006616745381706374,5844.372840402619
Aaron Hicks,Yainer Diaz,0.00341307995339662,5882.043751896926
Aaron Hicks,Yan Gomes,0.003545005012662894,5834.311665283021
Aaron Hicks,Yandy Díaz,-0.01144194352839884,5905.207852753675
Aaron Hicks,Yasmani Grandal,-0.002801139984064589,5850.69032245446
Aaron Hicks,Yordan Álvarez,-0.011532618133353675,5902.032398812275
Aaron Hicks,Yoán Moncada,-0.0009724173014123262,5826.122336697303
Aaron Hicks,Yuli Gurriel,-0.002750914015101752,5827.2922407809765
Aaron Hicks,Zach Deloach,-0.0011729331463844598,5827.2922407809765
Aaron Hicks,Zach Dezenzo,0.001196107169052167,5829.632048948325
Aaron Hicks,Zach Mckinstry,0.0009376729473537117,5856.539842872831
Aaron Hicks,Zach Neto,-0.0017715479894684883,5947.792361348425
Aaron Hicks,Zach Remillard,-0.001997152314575075,5822.612624446279
Aaron Hicks,Zack Gelof,0.007666642341637507,5969.084615671297
Aaron Hicks,Zack Short,-0.004009904663604348,5836.65147345037
Aaron Judge,Aaron Schunk,0.02861114484845028,6012.120372892898
Aaron Judge,Abraham Toro,0.025806467832337504,6052.532202427247
Aaron Judge,Adael Amador,0.025069904907336956,5998.081523888807
Aaron Judge,Adam Duvall,0.029401814391848285,6051.195169287614
Aaron Judge,Adam Frazier,0.02411357397517265,6040.331774224926
Aaron Judge,Addison Barger,0.028463720400063567,6035.451602805604
Aaron Judge,Adley Rutschman,0.01885585648473904,6105.612421679674
Aaron Judge,Adolis García,0.034862401874276555,6222.847952712455
Aaron Judge,Adrian Del castillo,0.027785832955373426,6006.270852474526
Aaron Judge,Akil Baddoo,0.025193101899249,6013.457406032529
Aaron Judge,Alan Trejo,0.02613440927253899,5998.081523888807
Aaron Judge,Alec Bohm,0.018705242418836893,6042.069917434957
Aaron Judge,Alec Burleson,0.02064164467035236,6047.919437853326
Aaron Judge,Aledmys Díaz,0.025616144488821015,5998.081523888807
Aaron Judge,Alejandro Kirk,0.01588216761805263,6057.947187141962
Aaron Judge,Alek Thomas,0.02383584790632024,6007.4407565582005
Aaron Judge,Alex Bregman,0.016485946077882882,6090.437094738288
Aaron Judge,Alex Call,0.021223919993534526,6020.476830534575
Aaron Judge,Alex Jackson,0.0255136409637767,6048.053141177175
Aaron Judge,Alex Kirilloff,0.027470650832091683,6037.624281916994
Aaron Judge,Alex Verdugo,0.018037861291206225,6111.595645737311
Aaron Judge,Alexander Canario,0.025100460576031276,6002.761140223503
Aaron Judge,Ali Sánchez,0.025692609162719,6005.568910024322
Aaron Judge,Alika Williams,0.02614642947515436,6002.761140223504
Aaron Judge,Amed Rosario,0.03124410467085508,6038.326224367198
Aaron Judge,Andrew Benintendi,0.024085601577214035,6098.420297378512
Aaron Judge,Andrew Knapp,0.024594310442743354,5998.081523888807
Aaron Judge,Andrew Knizner,0.02793298295846277,6014.226200243511
Aaron Judge,Andrew Mccutchen,0.018906146607881886,6161.40013396972
Aaron Judge,Andrew Vaughn,0.02410374125045499,6135.628818297927
Aaron Judge,Andruw Monasterio,0.023048993945304786,6038.493353423156
Aaron Judge,Andrés Chaparro,0.022160151420171446,6017.969893311268
Aaron Judge,Andrés Giménez,0.02475258567559619,6076.231116678241
Aaron Judge,Andy Ibáñez,0.0294121852742988,6037.323449288495
Aaron Judge,Andy Pages,0.02806041531294798,6077.401020761916
Aaron Judge,Angel Martínez,0.023358343984576237,6028.9669916978055
Aaron Judge,Anthony Rendon,0.01565479860228491,6038.459927691047
Aaron Judge,Anthony Rizzo,0.020191757202861683,6054.4709007219035
